index,left,top,right,bottom,section,line,content
162,1153.5,361.5,1165.5,445.5,,1,f
163,1165.296875,361.5,1173.296875,445.5,,1, 
164,1173.125,361.5,1184.125,445.5,,1,t
165,1183.671875,361.5,1202.671875,445.5,,1,h
166,1202.59375,361.5,1219.59375,445.5,,1,e
167,1219.390625,361.5,1227.390625,445.5,,1, 
168,1227.21875,361.5,1238.21875,445.5,,1,t
169,1238.140625,361.5,1255.140625,445.5,,1,e
170,1254.421875,361.5,1270.421875,445.5,,1,x
171,1270.25,361.5,1281.25,445.5,,1,t
172,1281.296875,361.5,1289.296875,445.5,,1,.
173,1289.09375,361.5,1297.09375,445.5,,1, 
174,1297.265625,361.5,1307.265625,445.5,,1,I
175,1307.09375,361.5,1318.09375,445.5,,1,t
176,1317.890625,361.5,1325.890625,445.5,,1, 
177,1325.625,361.5,1333.625,445.5,,1,i
178,1334.0,361.5,1348.0,445.5,,1,s
179,1347.796875,361.5,1355.796875,445.5,,1, 
180,1355.34375,361.5,1374.34375,445.5,,1,n
181,1374.5,361.5,1392.5,445.5,,1,o
182,1392.328125,361.5,1403.328125,445.5,,1,t
183,60.40625,445.5,74.40625,529.5,,2,c
184,74.140625,445.5,82.140625,529.5,,2,l
185,82.0625,445.5,99.0625,529.5,,2,e
186,98.890625,445.5,115.890625,529.5,,2,a
187,116.28125,445.5,128.28125,529.5,,2,r
188,128.078125,445.5,136.078125,529.5,,2, 
189,135.65625,445.5,159.65625,529.5,,2,w
190,159.203125,445.5,178.203125,529.5,,2,h
191,178.03125,445.5,195.03125,529.5,,2,a
192,194.859375,445.5,205.859375,529.5,,2,t
193,205.65625,445.5,213.65625,529.5,,2, 
194,213.234375,445.5,237.234375,529.5,,2,w
195,236.96875,445.5,244.96875,529.5,,2,i
196,244.703125,445.5,252.703125,529.5,,2,l
197,252.4375,445.5,260.4375,529.5,,2,l
198,260.234375,445.5,268.234375,529.5,,2, 
199,268.0625,445.5,279.0625,529.5,,2,t
200,278.609375,445.5,297.609375,529.5,,2,h
201,297.53125,445.5,314.53125,529.5,,2,e
202,314.078125,445.5,333.078125,529.5,,2,n
203,332.875,445.5,340.875,529.5,,2, 
204,340.421875,445.5,359.421875,529.5,,2,h
205,359.25,445.5,376.25,529.5,,2,a
206,376.703125,445.5,394.703125,529.5,,2,p
207,395.15625,445.5,413.15625,529.5,,2,p
208,413.078125,445.5,430.078125,529.5,,2,e
209,429.625,445.5,448.625,529.5,,2,n
210,448.421875,445.5,456.421875,529.5,,2, 
211,456.25,445.5,467.25,529.5,,2,t
212,467.40625,445.5,485.40625,529.5,,2,o
213,485.203125,445.5,493.203125,529.5,,2, 
214,493.03125,445.5,504.03125,529.5,,2,t
215,503.578125,445.5,522.578125,529.5,,2,h
216,522.5,445.5,539.5,529.5,,2,e
217,539.296875,445.5,547.296875,529.5,,2, 
218,547.75,445.5,565.75,529.5,,2,b
219,565.90625,445.5,583.90625,529.5,,2,o
220,583.734375,445.5,594.734375,529.5,,2,t
221,594.5625,445.5,605.5625,529.5,,2,t
222,605.296875,445.5,613.296875,529.5,,2,l
223,613.21875,445.5,630.21875,529.5,,2,e
224,630.265625,445.5,638.265625,529.5,,2,","
225,638.0625,445.5,646.0625,529.5,,2, 
226,646.515625,445.5,664.515625,529.5,,2,b
227,664.0625,445.5,683.0625,529.5,,2,u
228,682.890625,445.5,693.890625,529.5,,2,t
229,693.6875,445.5,701.6875,529.5,,2, 
230,701.375,445.5,718.375,529.5,,2,E
231,718.765625,445.5,730.765625,529.5,,2,r
232,730.625,445.5,748.625,529.5,,2,d
233,748.671875,445.5,776.671875,529.5,,2,m
234,776.5,445.5,793.5,529.5,,2,a
235,793.046875,445.5,812.046875,529.5,,2,n
236,811.59375,445.5,830.59375,529.5,,2,n
237,830.390625,445.5,838.390625,529.5,,2, 
