index,left,top,right,bottom,section,line,content
171,779.921875,185.0,789.921875,241.0,,1,c
172,790.140625,185.0,797.140625,241.0,,1,t
173,797.34375,185.0,802.34375,241.0,,1, 
174,802.5625,185.0,813.5625,241.0,,1,a
175,813.921875,185.0,825.921875,241.0,,1,n
176,825.5,185.0,835.5,241.0,,1,s
177,835.21875,185.0,851.21875,241.0,,1,w
178,851.5,185.0,862.5,241.0,,1,e
179,862.765625,185.0,870.765625,241.0,,1,r
180,870.96875,185.0,875.96875,241.0,,1, 
181,876.265625,185.0,888.265625,241.0,,1,b
182,887.0625,185.0,898.0625,241.0,,1,y
183,40.296875,241.0,52.296875,297.0,,2,p
184,52.5625,241.0,60.5625,297.0,,2,r
185,60.4375,241.0,71.4375,297.0,,2,e
186,71.015625,241.0,81.015625,297.0,,2,s
187,80.59375,241.0,90.59375,297.0,,2,s
188,90.75,241.0,95.75,297.0,,2,i
189,96.109375,241.0,108.109375,297.0,,2,n
190,108.40625,241.0,120.40625,297.0,,2,g
191,120.609375,241.0,125.609375,297.0,,2, 
192,125.1875,241.0,132.1875,297.0,,2,[
193,131.8125,241.0,146.8125,297.0,,2,U
194,146.90625,241.0,158.90625,297.0,,2,P
195,158.484375,241.0,165.484375,297.0,,2,]
196,165.84375,241.0,170.84375,297.0,,2,","
197,171.046875,241.0,176.046875,297.0,,2, 
198,175.625,241.0,182.625,297.0,,2,[
199,182.21875,241.0,197.21875,297.0,,2,D
200,196.84375,241.0,212.84375,297.0,,2,O
201,212.234375,241.0,231.234375,297.0,,2,W
202,231.4375,241.0,246.4375,297.0,,2,N
203,246.015625,241.0,253.015625,297.0,,2,]
204,253.375,241.0,258.375,297.0,,2,","
205,258.578125,241.0,263.578125,297.0,,2, 
206,263.15625,241.0,270.15625,297.0,,2,[
207,270.640625,241.0,280.640625,297.0,,2,L
208,280.765625,241.0,291.765625,297.0,,2,E
209,292.140625,241.0,302.140625,297.0,,2,F
210,302.265625,241.0,313.265625,297.0,,2,T
211,312.84375,241.0,319.84375,297.0,,2,]
212,320.203125,241.0,325.203125,297.0,,2,","
213,325.40625,241.0,330.40625,297.0,,2, 
214,330.5,241.0,342.5,297.0,,2,o
215,342.765625,241.0,350.765625,297.0,,2,r
216,350.96875,241.0,355.96875,297.0,,2, 
217,355.546875,241.0,362.546875,297.0,,2,[
218,361.984375,241.0,374.984375,297.0,,2,R
219,374.765625,241.0,381.765625,297.0,,2,I
220,381.328125,241.0,396.328125,297.0,,2,G
221,396.140625,241.0,411.140625,297.0,,2,H
222,411.265625,241.0,422.265625,297.0,,2,T
223,421.84375,241.0,428.84375,297.0,,2,]
224,429.203125,241.0,434.203125,297.0,,2,.
225,40.125,353.0,51.125,409.0,,4,T
226,51.484375,353.0,63.484375,409.0,,4,h
227,63.765625,353.0,74.765625,409.0,,4,e
228,75.03125,353.0,83.03125,409.0,,4,r
229,82.90625,353.0,93.90625,409.0,,4,e
230,94.109375,353.0,99.109375,409.0,,4, 
231,98.828125,353.0,114.828125,409.0,,4,w
232,114.984375,353.0,119.984375,409.0,,4,i
233,120.140625,353.0,125.140625,409.0,,4,l
234,125.296875,353.0,130.296875,409.0,,4,l
235,130.5,353.0,135.5,409.0,,4, 
236,135.796875,353.0,147.796875,409.0,,4,b
237,148.078125,353.0,159.078125,409.0,,4,e
238,159.28125,353.0,164.28125,409.0,,4, 
239,163.859375,353.0,173.859375,409.0,,4,s
240,174.015625,353.0,179.015625,409.0,,4,i
241,178.59375,353.0,189.59375,409.0,,4,x
242,189.796875,353.0,194.796875,409.0,,4, 
243,195.09375,353.0,207.09375,409.0,,4,p
244,207.3125,353.0,218.3125,409.0,,4,a
245,218.578125,353.0,226.578125,409.0,,4,r
246,226.390625,353.0,237.390625,409.0,,4,a
247,237.6875,353.0,249.6875,409.0,,4,g
248,249.953125,353.0,257.953125,409.0,,4,r
249,257.765625,353.0,268.765625,409.0,,4,a
250,269.0625,353.0,281.0625,409.0,,4,p
251,281.421875,353.0,293.421875,409.0,,4,h
252,293.0,353.0,303.0,409.0,,4,s
253,303.203125,353.0,308.203125,409.0,,4, 
254,308.359375,353.0,313.359375,409.0,,4,i
255,313.71875,353.0,325.71875,409.0,,4,n
256,325.921875,353.0,330.921875,409.0,,4, 
257,331.140625,353.0,338.140625,409.0,,4,t
258,338.234375,353.0,350.234375,409.0,,4,o
259,350.453125,353.0,357.453125,409.0,,4,t
260,357.671875,353.0,368.671875,409.0,,4,a
261,368.828125,353.0,373.828125,409.0,,4,l
262,374.1875,353.0,379.1875,409.0,,4,.
263,40.09375,465.0,52.09375,521.0,,6,P
264,52.359375,465.0,60.359375,521.0,,6,r
265,60.234375,465.0,71.234375,521.0,,6,e
266,70.8125,465.0,80.8125,521.0,,6,s
267,80.390625,465.0,90.390625,521.0,,6,s
268,90.59375,465.0,95.59375,521.0,,6, 
269,95.171875,465.0,102.171875,521.0,,6,[
270,102.15625,465.0,113.15625,521.0,,6,S
271,113.25,465.0,125.25,521.0,,6,P
272,124.03125,465.0,137.03125,521.0,,6,A
273,136.265625,465.0,149.265625,521.0,,6,C
274,149.390625,465.0,160.390625,521.0,,6,E
275,159.96875,465.0,166.96875,521.0,,6,]
276,167.171875,465.0,172.171875,521.0,,6, 
277,172.390625,465.0,179.390625,521.0,,6,t
278,179.484375,465.0,191.484375,521.0,,6,o
279,191.6875,465.0,196.6875,521.0,,6, 
280,196.265625,465.0,206.265625,521.0,,6,s
281,206.484375,465.0,213.484375,521.0,,6,t
282,213.703125,465.0,224.703125,521.0,,6,a
283,224.96875,465.0,232.96875,521.0,,6,r
284,233.1875,465.0,240.1875,521.0,,6,t
285,240.546875,465.0,245.546875,521.0,,6,.
